tweet_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,author_id,author_username,author_name,author_location,place_full_name,place_country,place_country_code,place_type,reply_to_tweet_id,_origen,fuente,text_clean,emojis,fecha,likes,respuestas
2029114966117134522,2026-03-04 08:41:21+00:00,"El Ayuntamiento de Antigua desde la concejalía de Sanidad recuerda que mañana jueves 5 y el viernes 6 de marzo, la unidad móvil de donación de sangre atenderá en horario de mañana de 09:00 a 13:30 horas en el Centro de Juventud de Antigua. https://t.co/sXchUkYUVC",es,0,0,0,0,1395640698095947777,ayto_antigua,Ayuntamiento de Antigua,"Antigua, Fuerteventura",,,,,,twitter_donacion_sangre_es.csv,twitter,"El Ayuntamiento de Antigua desde la concejalía de Sanidad recuerda que mañana jueves 5 y el viernes 6 de marzo, la unidad móvil de donación de sangre atenderá en horario de mañana de 09:00 a 13:30 horas en el Centro de Juventud de Antigua. https://t.co/sXchUkYUVC",,2026-03-04,0,0
2029113437213663660,2026-03-04 08:35:17+00:00,"¡Te recordamos! 🔔

🩸 Este próximo jueves, 5 de marzo, Campaña de Donación de Sangre en Tomares.

📍 Ayuntamiento (Calle de la Fuente, 10)
🕔 17:00 a 21:00 h

Donar sangre es un acto sencillo que salva vidas. https://t.co/V49Wi7yFvb",es,1,0,1,0,313838555,Tomares_es,Ayuntamiento de Tomares,Tomares (Sevilla),,,,,,twitter_donacion_sangre_es.csv,twitter,"¡Te recordamos! Este próximo jueves, 5 de marzo, Campaña de Donación de Sangre en Tomares. Ayuntamiento (Calle de la Fuente, 10) 17:00 a 21:00 h Donar sangre es un acto sencillo que salva vidas. https://t.co/V49Wi7yFvb",🔔 🩸 📍 🕔,2026-03-04,1,0
2029111358571126844,2026-03-04 08:27:01+00:00,"Dona Sangre en #Alicante
📌Centro de Transfusión 

Puedes hacer donación de sangre convencional o #aféresis [la donación de #plaquetas o #plasma necesita cita previa, llama☎️965 169710 y solicítala]
[Carretera Nacional, 332]

De lunes a viernes 🕣8.30-21.00
Sábados🕞8.30-14.00 https://t.co/dOFkQTOLah",es,0,0,0,0,98612851,GVAdonasang,GVA Dona Sang,Comunitat Valenciana,,,,,,twitter_donacion_sangre_es.csv,twitter,"Dona Sangre en #Alicante Centro de Transfusión Puedes hacer donación de sangre convencional o #aféresis [la donación de #plaquetas o #plasma necesita cita previa, llama 965 169710 y solicítala] [Carretera Nacional, 332] De lunes a viernes 8.30-21.00 Sábados 8.30-14.00 https://t.co/dOFkQTOLah",📌 ☎️ 🕣 🕞,2026-03-04,0,0
2029108291293327748,2026-03-04 08:14:50+00:00,"Donar sangre es un gesto pequeño que puede salvar muchas vidas. Hoy más que nunca, nuestros hospitales necesitan de la solidaridad de pueblos como el nuestro. Si estás bien de salud, acércate a donar. Entre todos, nos cuidamos . https://t.co/DTqj0kJs6T",es,0,0,0,0,400049325,donantesangreSA,DONA SANGRE SALAMANCA,Salamanca,,,,,,twitter_donacion_sangre_es.csv,twitter,"Donar sangre es un gesto pequeño que puede salvar muchas vidas. Hoy más que nunca, nuestros hospitales necesitan de la solidaridad de pueblos como el nuestro. Si estás bien de salud, acércate a donar. Entre todos, nos cuidamos . https://t.co/DTqj0kJs6T",,2026-03-04,0,0
2029107074643218589,2026-03-04 08:10:00+00:00,"A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT🙏❤️💉💪
@ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA
#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/YRctgg49XJ",es,0,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,,twitter_donacion_sangre_es.csv,twitter,A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT @ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA #DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/YRctgg49XJ,🙏❤️💉💪,2026-03-04,3,0
2029105061817925997,2026-03-04 08:02:00+00:00,"MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA
@ApoLeu EN ❤️💉💪〽️🌡🧡 RT🙏

#CÁDIZ
@AyuntaCadiz @Cadiz_Fundacion @PacoLuy @CadistasEA @SaludLocalCadiz @HUPMCadiz
@portaldecadiz @cadizhoy @vivacadiz @Cadiz_CF @portalcadista @Cajasol @CSocialUCA https://t.co/c1z3GB0OT0",es,1,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,,twitter_donacion_sangre_es.csv,twitter,MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA @ApoLeu EN RT #CÁDIZ @AyuntaCadiz @Cadiz_Fundacion @PacoLuy @CadistasEA @SaludLocalCadiz @HUPMCadiz @portaldecadiz @cadizhoy @vivacadiz @Cadiz_CF @portalcadista @Cajasol @CSocialUCA https://t.co/c1z3GB0OT0,❤️💉💪〽️🌡🧡 🙏,2026-03-04,3,0
2029104811082432770,2026-03-04 08:01:00+00:00,"MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA
@ApoLeu EN ❤️💉💪〽️🌡🧡 RT🙏

#ALGECIRAS
@aytoalgeciras @minutoes @JuntaCG @AlgecirasInfo @algecirasmgusta @diarioalgeciras 
@EstrellaBLopez 

#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/iaI3LR7aqY",es,1,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,,twitter_donacion_sangre_es.csv,twitter,MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA @ApoLeu EN RT #ALGECIRAS @aytoalgeciras @minutoes @JuntaCG @AlgecirasInfo @algecirasmgusta @diarioalgeciras @EstrellaBLopez #DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/iaI3LR7aqY,❤️💉💪〽️🌡🧡 🙏,2026-03-04,3,0
2029104561030672720,2026-03-04 08:00:00+00:00,"🩸 ¿Quieres donar sangre pero no sabes dónde🤔?
➡️¡En #LaRioja lo tienes muy fácil😉!
🏥Hospital San Pedro de #Logroño. De lunes a viernes de 8 a 20h y sábados de 9 a 14h.
🚍Unidad móvil. Puedes consultar su ubicación y horarios aquí: ➡️ https://t.co/o2TRSL5AQu https://t.co/7GWMFvI7Iw",es,1,0,1,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,,twitter_donacion_sangre_es.csv,twitter,¿Quieres donar sangre pero no sabes dónde ? ¡En #LaRioja lo tienes muy fácil ! Hospital San Pedro de #Logroño. De lunes a viernes de 8 a 20h y sábados de 9 a 14h. Unidad móvil. Puedes consultar su ubicación y horarios aquí: https://t.co/o2TRSL5AQu https://t.co/7GWMFvI7Iw,🩸 🤔 ➡️ 😉 🏥 🚍 ➡️,2026-03-04,1,0
2029104560372105569,2026-03-04 08:00:00+00:00,"A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT🙏❤️💉💪
@ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA
#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/uWuttTYtaq",es,0,0,2,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,,twitter_donacion_sangre_es.csv,twitter,A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT @ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA #DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/uWuttTYtaq,🙏❤️💉💪,2026-03-04,2,0
2029104560292192620,2026-03-04 08:00:00+00:00,"🗓️Hoy puedes donar sangre en:
🏥#HospitalSanPedro, de 8 a 20h.
🚌#Azofra, de 17:30 a 18:30h.
🚌#Alesanco, de 19 a 21h.

✅Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años
☎️941298494 https://t.co/8AfawVnYTV",es,0,0,0,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,,twitter_donacion_sangre_es.csv,twitter,"Hoy puedes donar sangre en: #HospitalSanPedro, de 8 a 20h. #Azofra, de 17:30 a 18:30h. #Alesanco, de 19 a 21h. Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años 941298494 https://t.co/8AfawVnYTV",🗓️ 🏥 🚌 🚌 ✅ ☎️,2026-03-04,0,0
2029104558350450783,2026-03-04 08:00:00+00:00,"🗓️Hoy puedes donar sangre en:
🏥#HospitalSanPedro, de 8 a 20h.
🚌#Azofra, de 17:30 a 18:30h.
🚌#Alesanco, de 19 a 21h.

✅Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años
☎️941298494 https://t.co/FIZCKOQHqC",es,0,0,0,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,,twitter_donacion_sangre_es.csv,twitter,"Hoy puedes donar sangre en: #HospitalSanPedro, de 8 a 20h. #Azofra, de 17:30 a 18:30h. #Alesanco, de 19 a 21h. Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años 941298494 https://t.co/FIZCKOQHqC",🗓️ 🏥 🚌 🚌 ✅ ☎️,2026-03-04,0,0
2029102388204765393,2026-03-04 07:51:22+00:00,"#BuenosDías y feliz miércoles, hoy puedes ayudar a seguir viviendo a 3 personas , es fácil, no duele y salva vidas.
ℹ️Requisitos: 18-65 años, &gt;50kg y estar bien de salud 🫶
🩸Te esperamos esta mañana para #DonarSangre 👇
📍 𝗜𝗘𝗦 𝗕𝗲𝗻 𝗔𝗿𝗮𝗯𝗶́ #Cartagena
⏰de 9:30 a 14h 👇 https://t.co/UCni8Rebs9",es,1,0,3,0,294785635,DonarSangreMU,🩸CENTRO REGIONAL DE HEMODONACIÓN 🅰️🅱️🅾️🆎,"Ronda de Garay, 30003 Murcia",,,,,,twitter_donacion_sangre_es.csv,twitter,"#BuenosDías y feliz miércoles, hoy puedes ayudar a seguir viviendo a 3 personas , es fácil, no duele y salva vidas. ℹ Requisitos: 18-65 años, &gt;50kg y estar bien de salud Te esperamos esta mañana para #DonarSangre ́ #Cartagena ⏰de 9:30 a 14h https://t.co/UCni8Rebs9",️ 🫶 🩸 👇 📍 𝗜𝗘𝗦 𝗕𝗲𝗻 𝗔𝗿𝗮𝗯𝗶 👇,2026-03-04,3,0
2029099524887548285,2026-03-04 07:40:00+00:00,"RT/ #Bormujos se moviliza para salvar vidas: nueva jornada de donación de sangre este 6 de marzo

https://t.co/GG1sXKAKb6

@AytoBormujos @Lolaromerolope1 @setebecerra @PedroHinojosaR2 @CelinaBormujos @donantessevilla

#DonarSangre #Solidaridad #Aljarafeymás #BormujosParaTodos",es,0,0,1,0,1344337895797235713,Aljarafeymas,Aljarafe y más,Aljarafe - Sevilla,,,,,,twitter_donacion_sangre_es.csv,twitter,RT/ #Bormujos se moviliza para salvar vidas: nueva jornada de donación de sangre este 6 de marzo https://t.co/GG1sXKAKb6 @AytoBormujos @Lolaromerolope1 @setebecerra @PedroHinojosaR2 @CelinaBormujos @donantessevilla #DonarSangre #Solidaridad #Aljarafeymás #BormujosParaTodos,,2026-03-04,1,0
2029099400325103704,2026-03-04 07:39:30+00:00,"#BuenosDias y feliz miércoles solidario, seguimos con la campaña de donación de #sangre y #médula en la
@UMU 🫶
❤️Cita ineludible con la solidaridad, diez minutos de tu tiempo, una VIDA para otros
Te esperamos HOY en👇
📍 @EconomicasUMU @DelEconomicas 🫶
⏰de 9:30 a 16 a 20:30h https://t.co/eXXid4hndX",es,6,0,5,0,294785635,DonarSangreMU,🩸CENTRO REGIONAL DE HEMODONACIÓN 🅰️🅱️🅾️🆎,"Ronda de Garay, 30003 Murcia",,,,,,twitter_donacion_sangre_es.csv,twitter,"#BuenosDias y feliz miércoles solidario, seguimos con la campaña de donación de #sangre y #médula en la @UMU Cita ineludible con la solidaridad, diez minutos de tu tiempo, una VIDA para otros Te esperamos HOY en @EconomicasUMU @DelEconomicas ⏰de 9:30 a 16 a 20:30h https://t.co/eXXid4hndX",🫶 ❤️ 👇 📍 🫶,2026-03-04,5,0
2029063669984669768,2026-03-04 05:17:31+00:00,@CuarteDeMenta depende del tipo de estudio. Para donar sangre por ejemplo podes tomar café o té con azucar y fruta pero no sé si podes comer harinas. Lacteos se que no podes consumir.  La proxima vez acercate a preguntar por las dudas :d,es,0,0,0,0,1454909269887889412,DUR4ZN1LL0,DUR4ZN1LL0 | OLA 🇦🇷,Blockchain,,,,,,twitter_donacion_sangre_es.csv,twitter,@CuarteDeMenta depende del tipo de estudio. Para donar sangre por ejemplo podes tomar café o té con azucar y fruta pero no sé si podes comer harinas. Lacteos se que no podes consumir. La proxima vez acercate a preguntar por las dudas :d,,2026-03-04,0,0
2029060144437305818,2026-03-04 05:03:31+00:00,el día de mí cumple tengo que ir a donar sangre pq es mi deber como cero negativo mentira me quiero morir,es,0,0,1,0,1628191562331987969,bbhzreal,KUKOSHI DEFENSORA D OMEGAS EN PELIGRO DE EXTINCIÓN,20,,,,,,twitter_donacion_sangre_es.csv,twitter,el día de mí cumple tengo que ir a donar sangre pq es mi deber como cero negativo mentira me quiero morir,,2026-03-04,1,0
2029057517901496837,2026-03-04 04:53:04+00:00,"🩸 Se hace un llamado a la ciudadanía para apoyar con donación de sangre para María del Carmen García Ipiña, quien se encuentra en el:

🏥 Hospital General de Zona No. 1 “Lic. Ignacio García Téllez” (IMSS)
📍 San Luis Potosí, SLP

La donación es fundamental para su atención https://t.co/zh8vbU7bLM",es,1,0,1,0,168693277,Planoinforma,Plano Informativo,"San Luis Potosí, México",,,,,,twitter_donacion_sangre_es.csv,twitter,"Se hace un llamado a la ciudadanía para apoyar con donación de sangre para María del Carmen García Ipiña, quien se encuentra en el: Hospital General de Zona No. 1 “Lic. Ignacio García Téllez” (IMSS) San Luis Potosí, SLP La donación es fundamental para su atención https://t.co/zh8vbU7bLM",🩸 🏥 📍,2026-03-04,1,0
2029056780714582420,2026-03-04 04:50:09+00:00,les juro que en otra vida estoy cumpliendo mi sueño de donar sangre,es,0,0,0,0,1267465814149607425,pixxeles_,777♱,aquí here,,,,,,twitter_donacion_sangre_es.csv,twitter,les juro que en otra vida estoy cumpliendo mi sueño de donar sangre,,2026-03-04,0,0
2029052868519665789,2026-03-04 04:34:36+00:00,donar sangre 😔 pero nunca me atrevo pq me da miedo al final JAJAJAKAK https://t.co/nU92c2nW2c,es,0,0,0,0,1738174318712926208,nxswttvenum,liana ୨୧,☆,,,,,,twitter_donacion_sangre_es.csv,twitter,donar sangre pero nunca me atrevo pq me da miedo al final JAJAJAKAK https://t.co/nU92c2nW2c,😔,2026-03-04,0,0
2029042343542706358,2026-03-04 03:52:47+00:00,"Aventura de hoy: fui a donar sangre con mi director y un maestro, terminé casi desmayada https://t.co/dZoUoYFb3Z",es,0,0,0,0,1502148347544539136,danielaa29a,⚡️,,,,,,,twitter_donacion_sangre_es.csv,twitter,"Aventura de hoy: fui a donar sangre con mi director y un maestro, terminé casi desmayada https://t.co/dZoUoYFb3Z",,2026-03-04,0,0
2029033437076582878,2026-03-04 03:17:23+00:00,"📌  Impulsa gobierno de Tamaulipas campañas de donación de sangre
✍🏿  Ciudad Victoria, Tamps.– La única fuente de obtención y disposición de sangre es a través de la donación...
[ Leer Más ]  👇🏿👇🏿👇🏿
https://t.co/fyjBK2WKEo https://t.co/FGcdlEu07F",es,0,0,0,0,997639460,gruponoticiaspc,Noticiaspc,,,,,,,twitter_donacion_sangre_es.csv,twitter,"Impulsa gobierno de Tamaulipas campañas de donación de sangre Ciudad Victoria, Tamps.– La única fuente de obtención y disposición de sangre es a través de la donación... [ Leer Más ] https://t.co/fyjBK2WKEo https://t.co/FGcdlEu07F",📌 ✍🏿 👇🏿👇🏿👇🏿,2026-03-04,0,0
2029015747134144903,2026-03-04 02:07:06+00:00,Tamaulipas intensifica campañas de donación de sangre junto al Banco de Sangre y la UAT. Donar salva vidas infórmate y participa: https://t.co/VFQneJxGSj #TeamNoticias #gobtam #GobiernoDeTamaulipas #DonaciónDeSangre #Tamaulipas #Salud https://t.co/SGh0L0IecF,es,0,0,0,0,1705238469478342656,team_noticias,TeamNoticias,,,,,,,twitter_donacion_sangre_es.csv,twitter,Tamaulipas intensifica campañas de donación de sangre junto al Banco de Sangre y la UAT. Donar salva vidas infórmate y participa: https://t.co/VFQneJxGSj #TeamNoticias #gobtam #GobiernoDeTamaulipas #DonaciónDeSangre #Tamaulipas #Salud https://t.co/SGh0L0IecF,,2026-03-04,0,0
2029006525667185068,2026-03-04 01:30:27+00:00,"#Tamaulipas |🔴la Secretaría de Salud, a través del Banco de Sangre, realiza campañas intensivas de donación para la extracción de este tejido.

LA NOTA👇
#CdVictoria #Tampico #CdMadero #Altamira #Matamoros #Reynosa #NuevoLaredo #RioBravo #ValleHermoso https://t.co/UmISZ78Gen",es,0,0,0,0,2908505805,MuroPoliticoMX,Muro Político,México,,,,,,twitter_donacion_sangre_es.csv,twitter,"#Tamaulipas | la Secretaría de Salud, a través del Banco de Sangre, realiza campañas intensivas de donación para la extracción de este tejido. LA NOTA #CdVictoria #Tampico #CdMadero #Altamira #Matamoros #Reynosa #NuevoLaredo #RioBravo #ValleHermoso https://t.co/UmISZ78Gen",🔴 👇,2026-03-04,0,0
2029005036265554135,2026-03-04 01:24:32+00:00,"SUELTENME, YA NO QUIERO DONAR SUBS Y ME OBLIGAN MINIMO 5 POR STREAM😭😭 https://t.co/x7xkxGrYVW",es,0,3,8,0,1023736264380637189,bea28louis,bea 𓂀,333 chile,,,,,,twitter_donacion_sangre_es.csv,twitter,"SUELTENME, YA NO QUIERO DONAR SUBS Y ME OBLIGAN MINIMO 5 POR STREAM https://t.co/x7xkxGrYVW",😭😭,2026-03-04,8,3
2029003606733590970,2026-03-04 01:18:51+00:00,"Impulsa gobierno de Tamaulipas campañas de donación de sangre
https://t.co/6t7zKtep5h",es,0,0,0,0,311786734,elgraficotamps,Periódico El Gráfico,Mexico,,,,,,twitter_donacion_sangre_es.csv,twitter,Impulsa gobierno de Tamaulipas campañas de donación de sangre https://t.co/6t7zKtep5h,,2026-03-04,0,0
2028998868827062499,2026-03-04 01:00:01+00:00,"Tú al igual que nuestro ministro consejero Mark Johnson y la comunidad de la Embajada de Estados Unidos en México, únete a la campaña para donar sangre con la @CruzRoja_MX. 
¡Juntos salvemos vidas en 🇲🇽! https://t.co/Gc1t3F56cV",es,94,17,449,3,52528982,USEmbassyMEX,Embajada de EE.UU. en México,Mexico City,,,,,,twitter_donacion_sangre_es.csv,twitter,"Tú al igual que nuestro ministro consejero Mark Johnson y la comunidad de la Embajada de Estados Unidos en México, únete a la campaña para donar sangre con la @CruzRoja_MX. ¡Juntos salvemos vidas en ! https://t.co/Gc1t3F56cV",🇲🇽,2026-03-04,449,17
2028996997319954618,2026-03-04 00:52:35+00:00,Tamaulipas impulsa campañas masivas de donación de sangre https://t.co/CAhFFL6eRv,es,0,0,0,0,1544040983217655808,HoyTamaulipas1,Hoy Tamaulipas,,,,,,,twitter_donacion_sangre_es.csv,twitter,Tamaulipas impulsa campañas masivas de donación de sangre https://t.co/CAhFFL6eRv,,2026-03-04,0,0
2028995908252447037,2026-03-04 00:48:16+00:00,"Impulsa gobierno de Tamaulipas campañas de donación de sangre 
- A través del Banco de Sangre y en coordinación con instituciones como la UAT.

La única fuente de ...
📰 #ManuelGmarttz #News
🌐 Todos los detalles: ⬇️ ⬇️ ⬇️ https://t.co/6oeqN3ikph",es,0,0,0,0,144208374,ManuelGmarttz,Manuel Gmarttz,México,,,,,,twitter_donacion_sangre_es.csv,twitter,Impulsa gobierno de Tamaulipas campañas de donación de sangre - A través del Banco de Sangre y en coordinación con instituciones como la UAT. La única fuente de ... #ManuelGmarttz #News Todos los detalles: https://t.co/6oeqN3ikph,📰 🌐 ⬇️ ⬇️ ⬇️,2026-03-04,0,0
